date,mean_LST_K,landsat
1989-01-15,288.63538331869734,LANDSAT/LT04/C02/T1_L2
1989-01-15,288.4858448341624,LANDSAT/LT04/C02/T1_L2
1989-01-31,289.27451083845943,LANDSAT/LT04/C02/T1_L2
1989-03-04,292.3157309908925,LANDSAT/LT04/C02/T1_L2
1988-01-05,269.82513641432286,LANDSAT/LT05/C02/T1_L2
1988-01-21,288.88829576622084,LANDSAT/LT05/C02/T1_L2
1988-02-06,288.99682894713163,LANDSAT/LT05/C02/T1_L2
1988-02-06,288.88139081697267,LANDSAT/LT05/C02/T1_L2
1988-10-03,300.44986294719143,LANDSAT/LT05/C02/T1_L2
1988-10-03,300.55195113545255,LANDSAT/LT05/C02/T1_L2
1988-10-19,296.936472434919,LANDSAT/LT05/C02/T1_L2
1988-10-19,297.1168455961649,LANDSAT/LT05/C02/T1_L2
1988-11-20,294.4319669241499,LANDSAT/LT05/C02/T1_L2
1988-11-20,294.3265852012833,LANDSAT/LT05/C02/T1_L2
1988-12-22,266.588354831353,LANDSAT/LT05/C02/T1_L2
1989-01-23,287.05305084633153,LANDSAT/LT05/C02/T1_L2
1989-02-24,288.58217846773573,LANDSAT/LT05/C02/T1_L2
1989-02-24,288.53435406415485,LANDSAT/LT05/C02/T1_L2
1989-03-12,289.59128525813344,LANDSAT/LT05/C02/T1_L2
1989-03-12,289.62567483021263,LANDSAT/LT05/C02/T1_L2
1989-04-29,296.5479456194216,LANDSAT/LT05/C02/T1_L2
1989-05-15,294.5462784049024,LANDSAT/LT05/C02/T1_L2
1989-05-15,294.5434484423669,LANDSAT/LT05/C02/T1_L2
1989-05-31,299.2021442814085,LANDSAT/LT05/C02/T1_L2
1989-05-31,298.8661003340178,LANDSAT/LT05/C02/T1_L2
1989-06-16,295.95169342,LANDSAT/LT05/C02/T1_L2
1989-11-07,293.8787791891775,LANDSAT/LT05/C02/T1_L2
1989-11-07,293.888651919437,LANDSAT/LT05/C02/T1_L2
1989-11-23,291.63378199385664,LANDSAT/LT05/C02/T1_L2
1989-11-23,291.72493260911585,LANDSAT/LT05/C02/T1_L2
1989-12-25,289.70236579167783,LANDSAT/LT05/C02/T1_L2
1989-12-25,289.8036446758237,LANDSAT/LT05/C02/T1_L2
1990-01-10,274.7391237407578,LANDSAT/LT05/C02/T1_L2
1990-01-26,289.023488714819,LANDSAT/LT05/C02/T1_L2
1990-01-26,289.030771663461,LANDSAT/LT05/C02/T1_L2
1990-02-11,287.87289061665433,LANDSAT/LT05/C02/T1_L2
1990-02-27,290.0510072714254,LANDSAT/LT05/C02/T1_L2
1990-03-15,290.39639985776324,LANDSAT/LT05/C02/T1_L2
1990-03-15,290.3990953261722,LANDSAT/LT05/C02/T1_L2
1990-04-16,296.08089252436395,LANDSAT/LT05/C02/T1_L2
1990-04-16,296.2175036387398,LANDSAT/LT05/C02/T1_L2
1990-05-02,293.5429424087724,LANDSAT/LT05/C02/T1_L2
1990-06-03,293.2100264039622,LANDSAT/LT05/C02/T1_L2
1991-01-29,287.56600270594294,LANDSAT/LT05/C02/T1_L2
1991-01-29,287.64039961880906,LANDSAT/LT05/C02/T1_L2
1991-02-14,288.69151099251565,LANDSAT/LT05/C02/T1_L2
1991-02-14,288.5606062892698,LANDSAT/LT05/C02/T1_L2
1991-03-18,293.12414308955994,LANDSAT/LT05/C02/T1_L2
1991-03-18,293.0928346924951,LANDSAT/LT05/C02/T1_L2
1991-04-03,296.1304177717741,LANDSAT/LT05/C02/T1_L2
1991-04-03,296.15601505999996,LANDSAT/LT05/C02/T1_L2
1991-05-05,295.4391886605618,LANDSAT/LT05/C02/T1_L2
1991-05-05,295.5585245746144,LANDSAT/LT05/C02/T1_L2
1991-05-21,294.9129983793719,LANDSAT/LT05/C02/T1_L2
1991-05-21,294.84586194645556,LANDSAT/LT05/C02/T1_L2
1991-09-10,294.5241224070774,LANDSAT/LT05/C02/T1_L2
1991-09-26,300.79019186266277,LANDSAT/LT05/C02/T1_L2
1991-09-26,300.78904570829224,LANDSAT/LT05/C02/T1_L2
1991-10-12,299.7192447805829,LANDSAT/LT05/C02/T1_L2
1991-10-12,299.82784745509633,LANDSAT/LT05/C02/T1_L2
1991-10-28,295.2804765747187,LANDSAT/LT05/C02/T1_L2
1991-10-28,295.27751000744,LANDSAT/LT05/C02/T1_L2
1991-11-13,293.7241009172393,LANDSAT/LT05/C02/T1_L2
1991-11-13,293.7742829598166,LANDSAT/LT05/C02/T1_L2
1991-11-29,277.975532757459,LANDSAT/LT05/C02/T1_L2
1991-12-15,289.526014970153,LANDSAT/LT05/C02/T1_L2
1991-12-15,289.5231871440234,LANDSAT/LT05/C02/T1_L2
1991-12-31,287.7039313685534,LANDSAT/LT05/C02/T1_L2
1991-12-31,287.8246538513961,LANDSAT/LT05/C02/T1_L2
1992-01-16,286.80514992279575,LANDSAT/LT05/C02/T1_L2
1992-01-16,286.7718751118727,LANDSAT/LT05/C02/T1_L2
1992-02-01,287.39867330528637,LANDSAT/LT05/C02/T1_L2
1992-02-17,288.4283543028504,LANDSAT/LT05/C02/T1_L2
1992-02-17,288.43891551356324,LANDSAT/LT05/C02/T1_L2
1992-03-04,289.62654825181903,LANDSAT/LT05/C02/T1_L2
1992-03-04,289.60123926210605,LANDSAT/LT05/C02/T1_L2
1992-03-20,289.4608981758538,LANDSAT/LT05/C02/T1_L2
1992-03-20,291.02239835884495,LANDSAT/LT05/C02/T1_L2
1992-06-24,284.4570119868767,LANDSAT/LT05/C02/T1_L2
1992-07-26,294.33085620305144,LANDSAT/LT05/C02/T1_L2
1992-07-26,294.46283500771017,LANDSAT/LT05/C02/T1_L2
1992-08-11,304.88567619127195,LANDSAT/LT05/C02/T1_L2
1992-10-14,295.62788621048395,LANDSAT/LT05/C02/T1_L2
1992-10-14,295.46092368365356,LANDSAT/LT05/C02/T1_L2
1992-11-15,294.9566289388846,LANDSAT/LT05/C02/T1_L2
1992-11-15,294.79422723858374,LANDSAT/LT05/C02/T1_L2
1992-12-01,285.62875966244474,LANDSAT/LT05/C02/T1_L2
1992-12-01,288.0516061176037,LANDSAT/LT05/C02/T1_L2
1992-12-17,288.6695911096596,LANDSAT/LT05/C02/T1_L2
1992-12-17,288.67203034508367,LANDSAT/LT05/C02/T1_L2
1993-01-02,284.76375440000004,LANDSAT/LT05/C02/T1_L2
1993-01-02,284.76375440000004,LANDSAT/LT05/C02/T1_L2
1993-01-18,286.86312611531486,LANDSAT/LT05/C02/T1_L2
1993-01-18,286.8752665022934,LANDSAT/LT05/C02/T1_L2
1993-02-03,287.32428677145475,LANDSAT/LT05/C02/T1_L2
1993-02-03,287.81129372030324,LANDSAT/LT05/C02/T1_L2
1993-02-19,290.0936965258573,LANDSAT/LT05/C02/T1_L2
1993-02-19,290.1059651637978,LANDSAT/LT05/C02/T1_L2
1993-04-24,291.5741307115454,LANDSAT/LT05/C02/T1_L2
1993-04-24,292.3848613011108,LANDSAT/LT05/C02/T1_L2
1993-05-10,295.64924290418577,LANDSAT/LT05/C02/T1_L2
1993-05-10,295.7151889542718,LANDSAT/LT05/C02/T1_L2
1993-05-26,298.8509665842528,LANDSAT/LT05/C02/T1_L2
1993-05-26,298.8844893998784,LANDSAT/LT05/C02/T1_L2
1993-06-11,295.8506953619977,LANDSAT/LT05/C02/T1_L2
1993-06-11,295.9406070245555,LANDSAT/LT05/C02/T1_L2
1993-07-13,300.3976841239354,LANDSAT/LT05/C02/T1_L2
1993-07-13,300.68935242152065,LANDSAT/LT05/C02/T1_L2
1993-08-14,291.56987192517727,LANDSAT/LT05/C02/T1_L2
1993-08-14,291.46581516243424,LANDSAT/LT05/C02/T1_L2
1993-10-01,296.8012040315057,LANDSAT/LT05/C02/T1_L2
1993-10-01,296.8991487322931,LANDSAT/LT05/C02/T1_L2
1993-10-17,297.8439683043186,LANDSAT/LT05/C02/T1_L2
1993-10-17,298.0014624906161,LANDSAT/LT05/C02/T1_L2
1993-12-20,289.7575049661994,LANDSAT/LT05/C02/T1_L2
1993-12-20,289.68450308745105,LANDSAT/LT05/C02/T1_L2
1994-01-05,285.07200329844443,LANDSAT/LT05/C02/T1_L2
1994-02-06,288.9628722794087,LANDSAT/LT05/C02/T1_L2
1994-02-06,288.99250360614815,LANDSAT/LT05/C02/T1_L2
1994-02-22,289.00953170506995,LANDSAT/LT05/C02/T1_L2
1994-04-11,285.8988607161364,LANDSAT/LT05/C02/T1_L2
1994-04-27,295.1968086479858,LANDSAT/LT05/C02/T1_L2
1994-04-27,295.16068616532925,LANDSAT/LT05/C02/T1_L2
1994-05-29,294.7544879955942,LANDSAT/LT05/C02/T1_L2
1994-05-29,294.8522540133666,LANDSAT/LT05/C02/T1_L2
1994-08-01,302.8639091370438,LANDSAT/LT05/C02/T1_L2
1994-08-01,302.8903482694836,LANDSAT/LT05/C02/T1_L2
1994-09-02,307.3027732294743,LANDSAT/LT05/C02/T1_L2
1994-09-18,300.65843836853014,LANDSAT/LT05/C02/T1_L2
1994-10-04,300.87402935253664,LANDSAT/LT05/C02/T1_L2
1994-10-04,300.8991614936368,LANDSAT/LT05/C02/T1_L2
1994-10-20,296.16986125110213,LANDSAT/LT05/C02/T1_L2
1994-10-20,296.2089745841759,LANDSAT/LT05/C02/T1_L2
1994-11-05,293.7152161724613,LANDSAT/LT05/C02/T1_L2
1994-11-05,293.6890278922056,LANDSAT/LT05/C02/T1_L2
1994-12-23,288.89527328385935,LANDSAT/LT05/C02/T1_L2
1994-12-23,288.86707710014457,LANDSAT/LT05/C02/T1_L2
1995-03-13,286.5013262765258,LANDSAT/LT05/C02/T1_L2
1995-03-13,286.37639045753474,LANDSAT/LT05/C02/T1_L2
1995-03-29,292.494110885163,LANDSAT/LT05/C02/T1_L2
1995-03-29,292.5018737687753,LANDSAT/LT05/C02/T1_L2
1995-04-14,294.06024767948287,LANDSAT/LT05/C02/T1_L2
1995-11-08,294.52680130763554,LANDSAT/LT05/C02/T1_L2
1995-11-08,294.6240682448778,LANDSAT/LT05/C02/T1_L2
1995-11-24,292.2555015111549,LANDSAT/LT05/C02/T1_L2
1996-01-11,288.4493028928612,LANDSAT/LT05/C02/T1_L2
1996-01-11,288.6879790835422,LANDSAT/LT05/C02/T1_L2
1996-01-27,287.52551456000003,LANDSAT/LT05/C02/T1_L2
1996-01-27,287.52551456000003,LANDSAT/LT05/C02/T1_L2
1996-03-31,293.32161863945936,LANDSAT/LT05/C02/T1_L2
1996-07-05,279.0898412,LANDSAT/LT05/C02/T1_L2
1996-08-06,302.8824552667186,LANDSAT/LT05/C02/T1_L2
1996-09-23,283.9742544923449,LANDSAT/LT05/C02/T1_L2
1996-10-09,299.0408265929774,LANDSAT/LT05/C02/T1_L2
1996-10-09,299.043365622367,LANDSAT/LT05/C02/T1_L2
1996-11-10,292.682961928766,LANDSAT/LT05/C02/T1_L2
1996-11-10,292.6845216350613,LANDSAT/LT05/C02/T1_L2
1996-12-12,290.35385641249997,LANDSAT/LT05/C02/T1_L2
1996-12-12,290.22986149029276,LANDSAT/LT05/C02/T1_L2
1997-12-31,288.55172630707,LANDSAT/LT05/C02/T1_L2
1998-01-16,287.8692113921026,LANDSAT/LT05/C02/T1_L2
1998-02-17,291.8550148483144,LANDSAT/LT05/C02/T1_L2
1998-08-28,306.32961094431045,LANDSAT/LT05/C02/T1_L2
1998-08-28,306.7475029526102,LANDSAT/LT05/C02/T1_L2
1998-09-13,301.3424642447078,LANDSAT/LT05/C02/T1_L2
1998-09-13,301.26421873501613,LANDSAT/LT05/C02/T1_L2
1999-12-05,292.1773479111901,LANDSAT/LT05/C02/T1_L2
1999-12-05,292.2347148121721,LANDSAT/LT05/C02/T1_L2
2000-03-26,292.369213798061,LANDSAT/LT05/C02/T1_L2
2001-04-30,295.08519342584094,LANDSAT/LT05/C02/T1_L2
2001-07-03,306.7314328388502,LANDSAT/LT05/C02/T1_L2
2001-07-03,306.9864944011988,LANDSAT/LT05/C02/T1_L2
2001-10-23,295.55067600920637,LANDSAT/LT05/C02/T1_L2
2003-11-14,292.66339599466176,LANDSAT/LT05/C02/T1_L2
2003-11-14,292.77451203400784,LANDSAT/LT05/C02/T1_L2
2003-11-30,292.6019635034712,LANDSAT/LT05/C02/T1_L2
2004-02-02,289.2377411053327,LANDSAT/LT05/C02/T1_L2
2004-02-02,289.47115990360277,LANDSAT/LT05/C02/T1_L2
2004-03-05,293.1129645049108,LANDSAT/LT05/C02/T1_L2
2004-03-21,293.4384643391341,LANDSAT/LT05/C02/T1_L2
2004-03-21,293.69845868,LANDSAT/LT05/C02/T1_L2
2004-04-06,294.90956565429883,LANDSAT/LT05/C02/T1_L2
2004-04-06,294.8065569906887,LANDSAT/LT05/C02/T1_L2
2004-05-08,296.7906015166228,LANDSAT/LT05/C02/T1_L2
2004-05-08,296.7804107497782,LANDSAT/LT05/C02/T1_L2
2004-06-09,298.85969882074323,LANDSAT/LT05/C02/T1_L2
2004-06-09,298.6507806904159,LANDSAT/LT05/C02/T1_L2
2004-06-25,296.0961961095308,LANDSAT/LT05/C02/T1_L2
2004-08-12,265.82309380173814,LANDSAT/LT05/C02/T1_L2
2004-10-15,296.056280324465,LANDSAT/LT05/C02/T1_L2
2004-10-15,296.2363542980125,LANDSAT/LT05/C02/T1_L2
2004-11-16,292.13932892900937,LANDSAT/LT05/C02/T1_L2
2004-12-02,291.79597107159185,LANDSAT/LT05/C02/T1_L2
2004-12-02,291.8067459288994,LANDSAT/LT05/C02/T1_L2
2004-12-18,290.86975155044144,LANDSAT/LT05/C02/T1_L2
2004-12-18,290.76609745594146,LANDSAT/LT05/C02/T1_L2
2005-01-19,289.0393470754128,LANDSAT/LT05/C02/T1_L2
2005-04-25,291.96459375450013,LANDSAT/LT05/C02/T1_L2
2005-05-11,297.68723003349805,LANDSAT/LT05/C02/T1_L2
2005-05-11,297.6878614298483,LANDSAT/LT05/C02/T1_L2
2005-06-28,299.79338291008526,LANDSAT/LT05/C02/T1_L2
2005-10-18,297.1083027349259,LANDSAT/LT05/C02/T1_L2
2005-10-18,297.1348400002231,LANDSAT/LT05/C02/T1_L2
2005-11-03,294.87050200550397,LANDSAT/LT05/C02/T1_L2
2005-11-03,294.86610822647515,LANDSAT/LT05/C02/T1_L2
2006-02-23,292.1696869468854,LANDSAT/LT05/C02/T1_L2
2006-02-23,292.1120751381399,LANDSAT/LT05/C02/T1_L2
2006-04-28,296.489870436408,LANDSAT/LT05/C02/T1_L2
2006-05-14,296.26752575484335,LANDSAT/LT05/C02/T1_L2
2006-05-14,296.24393014588094,LANDSAT/LT05/C02/T1_L2
2006-06-15,299.2267463241938,LANDSAT/LT05/C02/T1_L2
2006-06-15,299.28420875653626,LANDSAT/LT05/C02/T1_L2
2006-07-01,297.1901967295164,LANDSAT/LT05/C02/T1_L2
2006-07-01,298.67918460812933,LANDSAT/LT05/C02/T1_L2
2006-09-19,299.4050018317353,LANDSAT/LT05/C02/T1_L2
2006-09-19,299.53127895624493,LANDSAT/LT05/C02/T1_L2
2006-10-05,298.376508919704,LANDSAT/LT05/C02/T1_L2
2006-11-22,286.4606574249376,LANDSAT/LT05/C02/T1_L2
2006-12-08,288.02616091570434,LANDSAT/LT05/C02/T1_L2
2006-12-08,288.04078269693736,LANDSAT/LT05/C02/T1_L2
2006-12-24,290.03898175188533,LANDSAT/LT05/C02/T1_L2
2007-01-25,288.3281859192451,LANDSAT/LT05/C02/T1_L2
2007-01-25,288.4063137826103,LANDSAT/LT05/C02/T1_L2
2007-02-26,289.52587474135976,LANDSAT/LT05/C02/T1_L2
2007-02-26,289.52230140622925,LANDSAT/LT05/C02/T1_L2
2007-03-14,293.4470947770997,LANDSAT/LT05/C02/T1_L2
2007-03-14,293.3902365583986,LANDSAT/LT05/C02/T1_L2
2007-03-30,294.8350982524267,LANDSAT/LT05/C02/T1_L2
2007-03-30,295.1314495405648,LANDSAT/LT05/C02/T1_L2
2007-04-15,296.5775627991085,LANDSAT/LT05/C02/T1_L2
2007-05-01,300.0510364912855,LANDSAT/LT05/C02/T1_L2
2007-05-01,300.07232192689656,LANDSAT/LT05/C02/T1_L2
2007-06-02,299.92947048233236,LANDSAT/LT05/C02/T1_L2
2007-07-04,306.8860414511882,LANDSAT/LT05/C02/T1_L2
2007-08-21,296.97526510104507,LANDSAT/LT05/C02/T1_L2
2007-08-21,298.5167832207052,LANDSAT/LT05/C02/T1_L2
2007-09-22,300.91611504553885,LANDSAT/LT05/C02/T1_L2
2007-09-22,300.6528563403924,LANDSAT/LT05/C02/T1_L2
2008-02-29,290.3284100407757,LANDSAT/LT05/C02/T1_L2
2008-02-29,290.4421494302073,LANDSAT/LT05/C02/T1_L2
2008-04-01,284.99127333149886,LANDSAT/LT05/C02/T1_L2
2008-04-17,297.22038639704147,LANDSAT/LT05/C02/T1_L2
2008-04-17,297.27133648507936,LANDSAT/LT05/C02/T1_L2
2008-05-03,295.7360907651673,LANDSAT/LT05/C02/T1_L2
2008-05-19,295.0462554523649,LANDSAT/LT05/C02/T1_L2
2008-05-19,295.0376535923808,LANDSAT/LT05/C02/T1_L2
2008-07-06,299.0936889066833,LANDSAT/LT05/C02/T1_L2
2008-08-23,295.9921814396102,LANDSAT/LT05/C02/T1_L2
2008-09-24,296.8164904807401,LANDSAT/LT05/C02/T1_L2
2008-10-10,297.51031981278635,LANDSAT/LT05/C02/T1_L2
2008-10-10,297.63388115426915,LANDSAT/LT05/C02/T1_L2
2008-10-26,297.51449377968487,LANDSAT/LT05/C02/T1_L2
2008-10-26,297.63751575702156,LANDSAT/LT05/C02/T1_L2
2008-11-11,295.7898764665316,LANDSAT/LT05/C02/T1_L2
2008-11-27,292.9495053333005,LANDSAT/LT05/C02/T1_L2
2008-11-27,292.89582585362325,LANDSAT/LT05/C02/T1_L2
2008-12-13,292.03128484154735,LANDSAT/LT05/C02/T1_L2
2008-12-13,291.95855133673734,LANDSAT/LT05/C02/T1_L2
2008-12-29,290.01043829460053,LANDSAT/LT05/C02/T1_L2
2008-12-29,289.76767714653283,LANDSAT/LT05/C02/T1_L2
2009-01-30,289.2405355998957,LANDSAT/LT05/C02/T1_L2
2009-01-30,289.2840958078148,LANDSAT/LT05/C02/T1_L2
2009-02-15,291.6885176126495,LANDSAT/LT05/C02/T1_L2
2009-03-03,290.9644607892028,LANDSAT/LT05/C02/T1_L2
2009-03-03,290.8904848459043,LANDSAT/LT05/C02/T1_L2
2009-03-19,292.5757476925654,LANDSAT/LT05/C02/T1_L2
2009-04-04,293.6399258170678,LANDSAT/LT05/C02/T1_L2
2009-04-20,294.5486801830451,LANDSAT/LT05/C02/T1_L2
2009-05-06,295.9970560956814,LANDSAT/LT05/C02/T1_L2
2009-05-06,295.67305164735296,LANDSAT/LT05/C02/T1_L2
2009-06-07,297.686659567605,LANDSAT/LT05/C02/T1_L2
2009-06-07,297.7313555955611,LANDSAT/LT05/C02/T1_L2
2009-06-23,297.764810590392,LANDSAT/LT05/C02/T1_L2
2009-06-23,297.8906496817479,LANDSAT/LT05/C02/T1_L2
2009-07-09,298.5929286245586,LANDSAT/LT05/C02/T1_L2
2009-07-09,299.7557799681665,LANDSAT/LT05/C02/T1_L2
2009-07-25,305.1364408245272,LANDSAT/LT05/C02/T1_L2
2009-07-25,305.42563382653503,LANDSAT/LT05/C02/T1_L2
2009-09-27,301.21537610165194,LANDSAT/LT05/C02/T1_L2
2009-09-27,301.3399968638276,LANDSAT/LT05/C02/T1_L2
2009-10-13,295.9266472183007,LANDSAT/LT05/C02/T1_L2
2009-10-13,295.98233441709357,LANDSAT/LT05/C02/T1_L2
2009-10-29,295.4209040386366,LANDSAT/LT05/C02/T1_L2
2009-10-29,295.26132717463724,LANDSAT/LT05/C02/T1_L2
2009-11-30,291.58062466908905,LANDSAT/LT05/C02/T1_L2
2009-11-30,291.54205246787336,LANDSAT/LT05/C02/T1_L2
2009-12-16,291.0377573943458,LANDSAT/LT05/C02/T1_L2
2009-12-16,291.15037354692083,LANDSAT/LT05/C02/T1_L2
2010-01-17,284.48399340835647,LANDSAT/LT05/C02/T1_L2
2010-02-02,289.46960744514064,LANDSAT/LT05/C02/T1_L2
2010-02-02,289.47152969382506,LANDSAT/LT05/C02/T1_L2
2010-02-18,290.4505365101086,LANDSAT/LT05/C02/T1_L2
2010-02-18,290.21215962172,LANDSAT/LT05/C02/T1_L2
2010-04-07,297.1588327026936,LANDSAT/LT05/C02/T1_L2
2010-04-23,297.38226810842036,LANDSAT/LT05/C02/T1_L2
2010-04-23,297.6174323116029,LANDSAT/LT05/C02/T1_L2
2010-05-09,296.98581197392605,LANDSAT/LT05/C02/T1_L2
2010-05-09,297.33523196,LANDSAT/LT05/C02/T1_L2
2010-05-25,296.2170381589121,LANDSAT/LT05/C02/T1_L2
2010-05-25,296.05809707923794,LANDSAT/LT05/C02/T1_L2
2010-06-10,299.56894361779365,LANDSAT/LT05/C02/T1_L2
2010-06-10,299.5688624695398,LANDSAT/LT05/C02/T1_L2
2010-07-28,306.5017413339361,LANDSAT/LT05/C02/T1_L2
2010-07-28,306.6251643238399,LANDSAT/LT05/C02/T1_L2
2010-09-14,290.3551971641595,LANDSAT/LT05/C02/T1_L2
2010-09-30,296.2444329528766,LANDSAT/LT05/C02/T1_L2
2010-09-30,296.16756732778293,LANDSAT/LT05/C02/T1_L2
2010-11-01,296.29844120112637,LANDSAT/LT05/C02/T1_L2
2010-11-01,296.22075450264407,LANDSAT/LT05/C02/T1_L2
2010-11-17,293.6718358307764,LANDSAT/LT05/C02/T1_L2
2010-12-03,293.2408389146035,LANDSAT/LT05/C02/T1_L2
2010-12-03,293.08667759915176,LANDSAT/LT05/C02/T1_L2
2010-12-19,290.578079373452,LANDSAT/LT05/C02/T1_L2
2010-12-19,290.59215060441016,LANDSAT/LT05/C02/T1_L2
2011-01-04,288.6648647929116,LANDSAT/LT05/C02/T1_L2
2011-01-20,275.04632354,LANDSAT/LT05/C02/T1_L2
2011-02-05,288.6862303551363,LANDSAT/LT05/C02/T1_L2
2011-02-05,288.46940031299164,LANDSAT/LT05/C02/T1_L2
2011-02-21,290.25709285980815,LANDSAT/LT05/C02/T1_L2
2011-02-21,290.22842835852094,LANDSAT/LT05/C02/T1_L2
2011-03-09,290.8984742731843,LANDSAT/LT05/C02/T1_L2
2011-03-09,290.8805598460552,LANDSAT/LT05/C02/T1_L2
2011-03-25,294.975055153993,LANDSAT/LT05/C02/T1_L2
2011-03-25,295.10482812238826,LANDSAT/LT05/C02/T1_L2
2011-04-26,294.69114831700733,LANDSAT/LT05/C02/T1_L2
2011-04-26,294.7867381905915,LANDSAT/LT05/C02/T1_L2
2011-05-12,296.73187157538723,LANDSAT/LT05/C02/T1_L2
2011-05-12,296.760895133604,LANDSAT/LT05/C02/T1_L2
2011-05-28,299.33384003943087,LANDSAT/LT05/C02/T1_L2
2011-05-28,299.3412171674514,LANDSAT/LT05/C02/T1_L2
2011-06-13,297.7013074126135,LANDSAT/LT05/C02/T1_L2
2011-06-13,297.80603037561445,LANDSAT/LT05/C02/T1_L2
2011-09-01,299.8684344975317,LANDSAT/LT05/C02/T1_L2
2011-09-01,299.75414655046217,LANDSAT/LT05/C02/T1_L2
2011-10-03,300.4025928819845,LANDSAT/LT05/C02/T1_L2
2011-10-03,300.4166930516711,LANDSAT/LT05/C02/T1_L2
2011-10-19,298.27675574851014,LANDSAT/LT05/C02/T1_L2
2011-11-04,289.24583033595377,LANDSAT/LT05/C02/T1_L2
2011-11-04,290.4791824122586,LANDSAT/LT05/C02/T1_L2
1999-07-06,306.60292998487967,LANDSAT/LE07/C02/T1_L2
1999-09-24,304.2661251417234,LANDSAT/LE07/C02/T1_L2
1999-09-24,304.23123255765614,LANDSAT/LE07/C02/T1_L2
1999-10-10,298.1514671577773,LANDSAT/LE07/C02/T1_L2
1999-10-10,298.16067355595345,LANDSAT/LE07/C02/T1_L2
1999-12-13,291.77813768318504,LANDSAT/LE07/C02/T1_L2
1999-12-13,291.79018602832906,LANDSAT/LE07/C02/T1_L2
2000-02-15,289.99825036583525,LANDSAT/LE07/C02/T1_L2
2000-02-15,289.9741023520805,LANDSAT/LE07/C02/T1_L2
2000-04-03,296.824949081584,LANDSAT/LE07/C02/T1_L2
2000-04-03,296.81490952267353,LANDSAT/LE07/C02/T1_L2
2000-07-08,279.31501302155567,LANDSAT/LE07/C02/T1_L2
2000-08-09,296.10132674,LANDSAT/LE07/C02/T1_L2
2000-09-26,298.6940861896544,LANDSAT/LE07/C02/T1_L2
2000-09-26,298.49194062822534,LANDSAT/LE07/C02/T1_L2
2000-12-15,290.0277744392848,LANDSAT/LE07/C02/T1_L2
2000-12-15,289.86735207170824,LANDSAT/LE07/C02/T1_L2
2001-04-06,295.23910203120016,LANDSAT/LE07/C02/T1_L2
2001-04-06,295.339245097662,LANDSAT/LE07/C02/T1_L2
2001-04-22,294.9351084427931,LANDSAT/LE07/C02/T1_L2
2001-04-22,294.9010892595847,LANDSAT/LE07/C02/T1_L2
2001-09-29,298.7760058044252,LANDSAT/LE07/C02/T1_L2
2001-09-29,298.9508347539763,LANDSAT/LE07/C02/T1_L2
